symbol,id,name,issueDate,quantityIssued,parValue,issuedPrice,lastTradedPrice,wtdHiPrice,mtdHiPrice,ytdHiPrice,p12HiPrice,allHiPrice,allLowPrice,wtdLowPrice,mtdLowPrice,ytdLowPrice,p12LowPrice,tdyShareVolume,wdyShareVolume,mtdShareVolume,ytdShareVolume,p12ShareVolume,tdyTradeVolume,wtdTradeVolume,mtdTradeVolume,ytdTradeVolume,p12TradeVolume,tdyTurnover,wtdTurnover,mtdTurnover,ytdTurnover,p12Turnover,previousClose,foreignHoldings,foreignPercentage,instrumentsDate,hiTrade,lowTrade,closingPrice,marketCap,marketCapPercentage,change,changePercentage,symbolIndexShareVolume,isin,logo_id,logo_path,beta_securityId,beta_triASIBetaValue,beta_betaValueSPSL,beta_triASIBetaPeriod,beta_quarter
LITE.N0000,382,LAXAPANA PLC,01/JAN/1982,66224939.0,1.0,,54.7,54.0,58.0,68.0,68.0,68.0,0.5,52.1,52.1,24.6,20.4,3103,2030,59062,4990855,10122869,24,,,,,169516.0,107653.4,3236894.5,214549696.0,,52.4,,,,59.0,54.0,54.7,3622504163.3,0.046334743,2.3,4.3893129770992365,66224939.0,LK0063N00004,,,498,0.012175324,0.01907314,2025,1.0
LFIN.N0000,322,LB FINANCE PLC,30/DEC/1997,554057136.0,1.0,,143.0,145.0,154.0,174.0,174.0,348.75,3.0,139.5,139.5,77.0,77.0,197326,296407,1203124,88428571,98284821,239,,,,,27880608.0,41644264.0,177755968.0,10662967300.0,,140.0,,,,145.0,136.5,143.25,79368684732.0,1.0151894,3.25,2.3214285714285716,554057136.0,LK0301N00008,2159.0,upload_logo/379_1601610854.jpeg,379,0.65909094,0.37578815,2025,1.0
SHAW.N0000,198,LEE HEDGES PLC,01/JAN/1954,25602730.0,1.0,,212.0,215.0,217.0,260.0,260.0,490.0,17.0,200.0,200.0,85.1,77.0,151,500,27053,4602074,4851107,6,,,,,31951.5,100029.75,5466579.5,810715840.0,,200.0,,,,213.5,191.0,212.0,5427778760.0,0.06942566,12.0,6.0,25602730.0,LK0152N00005,,,632,0.98268396,0.647541,2025,1.0
LION.N0000,415,LION BREWERY (CEYLON) PLC,22/JAN/1997,80000000.0,1.0,,1604.0,1615.0,1700.0,1900.0,1900.0,1900.0,9.5,1607.0,1607.0,1052.0,1052.0,193,79,5047,1024204,1036966,26,,,,,309436.0,127354.0,8238925.0,1310308220.0,,1615.0,,,,1615.0,1599.0,1604.0,128320000000.0,1.641316,-11.0,-0.6811145510835913,80000000.0,LK0291N00001,953.0,upload_logo/485_1416393938.jpeg,485,0.3336039,0.17465322,2025,1.0
LOFC.N0000,1847,LOLC FINANCE PLC,07/JUL/2011,29560147161.0,1.0,,5.9,5.8,6.1,7.4,7.4,39.9,1.9,5.6,5.5,5.4,5.4,1319964,966772,16940007,1419715986,1577169210,161,,,,,7609918.0,5512141.5,96630496.0,8827846700.0,,5.7,,,,5.9,5.6,5.9,174404868249.9,2.2307787,0.2,3.508771929824561,29560147161.0,LK0392N00007,2167.0,upload_logo/1073_1601611209.jpeg,1073,0.5127165,0.46011978,2025,1.0
LGIL.N0000,5355,LOLC GENERAL INSURANCE PLC,31/DEC/2021,1200000000.0,1.0,,8.1,8.5,8.8,10.6,10.6,22.6,4.5,8.1,7.5,6.5,6.3,12612,54680,742486,115807644,126571393,21,,,,,100732.1,448653.6,6068642.0,1043982460.0,,8.1,,,,8.1,7.9,8.1,9720000000.0,0.124326624,0.0,0.0,1200000000.0,LK0480N00000,2701.0,upload_logo/2693_1640884312.jpeg,2693,1.01921,0.6707125,2025,
HPFL.N0000,1665,LOTUS HYDRO POWER PLC,25/NOV/2010,109088112.0,1.0,,13.7,13.8,14.5,17.1,17.1,21.8,4.1,13.7,13.5,10.6,10.6,29807,5001,30277,12185290,27787086,31,,,,,407500.4,68513.8,421754.3,172360992.0,,13.7,,,,13.8,13.5,13.7,1494507134.4,0.019115949,0.0,0.0,109088112.0,LK0370N00003,2249.0,upload_logo/1000_1603173465.jpeg,1000,0.9207251,0.6979824,2025,1.0
LUMX.N0000,5532,LUMINEX PLC,23/JUN/2022,271250000.0,1.0,,6.8,6.9,7.0,8.1,8.1,8.9,5.6,6.5,6.4,5.6,5.6,164506,40316,3130488,76957715,77325600,43,,,,,1105799.6,265423.0,21502656.0,525496992.0,,6.8,,,,6.9,6.6,6.8,1844500000.0,0.02359264,0.0,0.0,271250000.0,LK0487N00005,2903.0,upload_logo/2790_1655963030.jpeg,2790,-0.14150432,0.098045394,2025,
MADU.N0000,170,MADULSIMA  PLANTATIONS  PLC,06/JUL/1998,169501097.0,1.0,,11.7,12.0,12.4,16.9,16.9,37.0,3.7,11.4,11.4,9.1,9.1,12556,2932,75289,12288448,15569706,8,,,,,146873.3,33507.8,881183.2,165554384.0,,11.5,,,,11.8,11.6,11.7,1983162834.9,0.025366249,0.2,1.7391304347826086,169501097.0,LK0251N00005,381.0,upload_logo/721_1192782344.gif,721,0.7529762,0.22273014,2025,1.0
MFPE.N0000,6032,MAHARAJA FOODS PLC,26/JUL/2024,125000000.0,1.0,,12.0,11.9,12.2,13.6,13.6,13.6,5.0,11.1,11.1,6.2,6.1,26160,62591,578161,105559460,109364926,23,,,,,311915.8,728164.7,6842403.0,1093231870.0,,11.8,,,,12.1,11.7,12.0,1500000000.0,0.019186208,0.2,1.694915254237288,125000000.0,LK0493N00003,3324.0,upload_logo/rKOVwiiAhFtKTrxH_25Jul2024100137GMT_1721901697163.png,3178,-0.39502165,-0.23802017,2025,
MCPL.N0000,4439,MAHAWELI COCONUT PLANTATIONS PLC,03/JUN/2019,34996115.0,1.0,,47.9,47.2,51.2,63.0,63.0,65.0,13.5,42.8,41.0,32.0,32.0,4367,12256,121255,3772276,3998413,32,,,,,206086.2,540523.1,5544062.0,176107616.0,,46.5,,,,49.9,43.8,47.9,1676313908.5,0.021441404,1.4,3.010752688172043,34996115.0,LK0458N00006,2170.0,upload_logo/1907_1601611287.jpeg,1907,0.12987013,0.16629887,2025,1.0
MRH.N0000,187,MAHAWELI REACH HOTELS PLC,01/JAN/1982,47066447.0,1.0,,19.4,19.4,19.6,24.5,24.5,160.0,3.0,19.4,19.0,18.0,18.0,1669,5,4541,2194663,2497893,10,,,,,32037.5,97.0,87876.0,45737820.0,,19.0,,,,19.4,18.7,19.4,913089071.8,0.011679145,0.4,2.1052631578947367,47066447.0,LK0118N00006,2100.0,upload_logo/563_1601462254.jpeg,563,0.79897183,0.33511978,2025,1.0
MAL.N0000,439,MALWATTE VALLEY PLANTATION PLC,26/JUL/2000,202792331.0,1.0,,62.5,60.0,62.2,64.1,65.0,127.0,2.1,58.1,57.0,52.1,52.1,62030,14,16225,476807,518502,30,,,,,3428303.5,817.2,964020.7,28728774.0,,61.1,,,,63.9,55.0,62.5,12674520687.5,0.16211732,1.4,2.2913256955810146,202792331.0,LK0313N00003,382.0,upload_logo/722_1192785554.gif,722,-0.32656926,-0.07203656,2025,1.0
MAL.X0000,1595,MALWATTE VALLEY PLANTATION PLC,26/JUL/2000,20250660.0,1.0,,43.6,0.0,44.3,49.0,49.0,99.9,2.0,0.0,40.0,30.5,30.5,899,0,5855,211488,241819,19,,,,,38883.3,0.0,242816.0,7808775.5,,43.0,,,,43.8,40.6,43.6,882928776.0,0.011293369,0.6,1.3953488372093024,,LK0313X00002,382.0,upload_logo/722_1192785554.gif,722,-0.32656926,-0.07203656,2025,1.0
MARA.N0000,107,MARAWILA  RESORTS  PLC,18/JUN/1997,351923389.0,1.0,,7.0,7.2,7.3,8.5,8.5,18.3,0.7,6.5,6.5,6.3,5.9,453132,813981,3098215,289700000,343796483,42,,,,,3159314.5,5321902.0,21014326.0,2130978690.0,,6.5,,,,7.0,6.7,7.0,2463463723.0,0.031509683,0.5,7.6923076923076925,351923389.0,LK0292N00009,,,564,1.0300325,0.5624212,2025,1.0
MASK.N0000,388,MASKELIYA PLANTATIONS PLC,05/NOV/1997,53953489.0,1.0,,83.3,84.0,89.5,119.75,119.75,119.75,5.5,80.3,80.3,70.0,70.0,2749,4987,18228,10663586,11959274,15,,,,,229534.5,401571.0,1524599.8,979641280.0,,80.6,,,,85.9,80.6,83.3,4494325633.7,0.057486042,2.7,3.3498759305210917,53953489.0,LK0250N00007,383.0,upload_logo/723_1192785889.gif,723,0.74161255,0.28956494,2025,1.0
MELS.N0000,3695,MELSTACORP PLC,30/DEC/2016,1165397072.0,1.0,,173.25,175.0,183.0,195.5,195.5,195.5,16.0,172.5,172.5,117.5,103.25,119201,51304,1102307,69383373,77385641,140,,,,,20668292.0,8961612.0,196989760.0,10233802800.0,,173.5,,,,175.0,173.0,173.25,201905042724.0,2.582528,-0.25,-0.1440922190201729,1165397072.0,LK0450N00003,1269.0,upload_logo/1507_1483005125.jpeg,1507,0.90909094,0.6486444,2025,1.0
MERC.N0000,1799,MERCANTILE INVESTMENTS AND FINANCE PLC,02/JUN/2011,3006000.0,1.0,,8046.0,8100.0,8195.0,10999.0,10999.0,10999.0,2200.0,8000.0,7981.0,5850.0,5850.0,1293,1465,2146,224312,222847,83,,,,,10402306.0,11815061.0,17279548.0,1333963780.0,,8047.75,,,,8050.0,8005.0,8046.0,24186276000.0,0.30936193,-1.75,-0.021745208288030816,3006000.0,LK0379N00004,2101.0,upload_logo/1064_1601462304.jpeg,1064,0.0,0.0,2025,1.0
MSL.N0000,209,MERCANTILE SHIPPING COMPANY PLC,01/JAN/1983,2844990.0,1.0,,502.0,0.0,575.0,820.5,820.5,820.5,23.0,0.0,510.0,153.0,153.0,119,0,304,55859,58205,5,,,,,59726.0,0.0,158460.0,22368700.0,,515.5,,,,549.0,500.25,502.0,1428184980.0,0.018267635,-13.5,-2.6188166828322017,2844990.0,LK0121N00000,402.0,upload_logo/742_1193026791.gif,742,0.6985931,-0.20334174,2025,1.0
MBSL.N0000,400,MERCHANT BANK OF SRI LANKA & FINANCE PLC,04/JAN/1991,524539637.0,1.0,,11.0,10.9,11.8,17.5,17.5,168.0,1.25,9.9,9.6,5.4,5.3,359181,283049,2309847,203823679,216256737,185,,,,,3887220.5,2867367.5,23960934.0,1966454140.0,,10.0,,,,11.2,10.2,11.0,5769936007.0,0.07380213,1.0,10.0,,LK0186N00003,2102.0,upload_logo/380_1601462338.jpeg,380,0.6823593,0.49479824,2025,1.0
MHDL.N0000,3055,MILLENNIUM HOUSING DEVELOPERS PLC,19/FEB/2014,134681320.0,1.0,,6.3,6.4,7.0,9.1,9.1,14.1,2.1,6.1,6.0,2.8,2.8,35910,19195,147494,70055237,71200148,19,,,,,223386.4,118629.3,948647.9,428336832.0,,6.1,,,,6.4,6.1,6.3,848492316.0,0.010852899,0.2,3.278688524590164,134681320.0,LK0425N00005,869.0,upload_logo/1304_1392780761.jpeg,1304,1.1036255,1.2260404,2025,1.0
MULL.N0000,384,MULLER & PHIPPS (CEYLON) PLC,01/JAN/1965,283000000.0,1.0,,2.2,2.2,2.3,2.9,2.9,90.0,0.3,2.1,2.1,1.0,1.0,548927,44829,2036988,199270997,275290593,55,,,,,1194835.2,95656.4,4384466.5,421412320.0,,2.1,,,,2.3,2.1,2.2,622600000.0,0.007963555,0.1,4.761904761904762,283000000.0,LK0126N00009,422.0,upload_logo/763_1193039070.gif,763,3.830357,2.542875,2025,1.0
MDL.N0000,5351,MYLAND DEVELOPMENTS PLC,28/DEC/2021,36250000.0,1.0,,20.4,19.5,21.6,26.6,26.6,30.0,7.5,17.5,17.5,7.5,7.5,29520,7233,83418,43791968,44110902,33,,,,,583549.4,134146.7,1588465.9,473127200.0,,18.2,,,,20.9,19.0,20.4,739500000.0,0.0094588,2.2,12.087912087912088,36250000.0,LK0478N00004,2680.0,upload_logo/2672_1640636102.jpeg,2672,-1.941829,-1.1625158,2025,
NAMU.N0000,291,NAMUNUKULA PLANTATIONS PLC,10/MAR/1999,23750000.0,1.0,,634.0,649.0,719.0,719.0,719.0,1100.0,6.0,621.0,535.0,365.0,365.0,11535,5456,77828,1173114,1305456,97,,,,,7226738.0,3464296.2,51382764.0,597122620.0,,636.0,,,,635.0,618.0,630.75,14980312500.0,0.19161026,-5.25,-0.8254716981132075,23750000.0,LK0295N00002,385.0,upload_logo/725_1192787431.gif,725,0.10849567,-0.26970366,2025,1.0
CSF.N0000,218,NATION LANKA FINANCE PLC,13/JUN/1994,6996774035.0,1.0,,,0.0,0.0,0.4,0.4,51.0,0.1,0.0,0.0,0.1,0.1,0,0,0,2420238678,2476474840,0,,,,,0.0,0.0,0.0,431707840.0,,,,,,,,0.0,,0.0,,,6996774035.0,LK0218N00004,1549.0,upload_logo/368_1519372446.jpeg,368,-2.771875,-2.777371,2025,1.0
NDB.N0000,77,NATIONAL DEVELOPMENT BANK PLC,26/APR/1993,426889457.0,1.0,,140.0,140.0,146.0,158.0,158.0,490.0,24.0,136.75,134.0,94.0,83.7,120284,91743,906707,134844358,151716198,256,,,,,16634017.0,12657659.0,127051168.0,17394233300.0,,137.25,,,,140.75,135.25,140.0,59764523980.0,0.76443636,2.75,2.0036429872495445,426889457.0,LK0207N00007,2032.0,upload_logo/7rxY42O5iDArNVtY_9Feb2024065548GMT_1707461748749.jpeg,386,1.5965909,1.2700189,2025,1.0
NTB.N0000,9,NATIONS TRUST BANK PLC,03/MAY/1999,286015907.0,1.0,,296.25,296.5,301.0,324.0,324.0,324.0,7.75,290.0,265.0,171.0,156.0,24970,19382,351499,42326042,46596119,106,,,,,7304317.5,5643158.5,102949992.0,9982988300.0,,293.75,,,,298.0,289.5,296.25,84732212448.75,1.0837932,2.5,0.851063829787234,286015907.0,LK0309N00001,543.0,upload_logo/387_1216701989.gif,387,1.5757576,1.3139975,2025,1.0
NTB.X0000,4077,NATIONS TRUST BANK PLC,03/MAY/1999,44621575.0,1.0,,397.0,0.0,388.0,480.0,480.0,480.0,44.6,0.0,370.0,180.0,174.0,869,0,1228,124159,129275,49,,,,,345410.5,0.0,470420.0,41282664.0,,380.0,,,,401.75,396.75,397.0,17714765275.0,0.2265861,17.0,4.473684210526316,,LK0309X00000,543.0,upload_logo/387_1216701989.gif,387,1.5757576,1.3139975,2025,1.0
NHL.N0000,230,NAWALOKA HOSPITALS PLC,09/SEP/2004,1409505596.0,1.0,,10.9,11.5,12.0,14.1,14.1,47.0,1.6,10.4,10.4,4.4,4.0,146125,69736,1009287,120380901,123984432,53,,,,,1526431.8,747510.1,10816548.0,1092411520.0,,10.5,,,,11.0,10.3,10.9,15363610996.4,0.19651295,0.4,3.8095238095238093,1409505596.0,LK0342N00002,2640.0,upload_logo/980_1639713051.jpeg,980,2.4567099,1.9006935,2025,1.0
ODEL.N0000,1596,ODEL PLC,04/AUG/2010,538369934.0,1.0,,11.9,11.9,12.0,13.2,13.2,52.4,10.0,11.2,10.0,10.0,10.0,2340,322,68218,2304127,2591910,15,,,,,26722.0,3704.9,740786.9,26491578.0,,11.5,,,,11.9,11.1,11.9,6406602214.6,0.0819456,0.4,3.4782608695652173,538369934.0,LK0366N00001,,,960,0.8961039,0.7336066,2025,1.0
OFEQ.N0000,526,OFFICE EQUIPMENT PLC,01/JAN/1974,833560.0,1.0,,234.5,0.0,270.0,322.0,322.0,4627.2,40.0,0.0,226.0,160.25,160.25,71,0,389,34986,36243,3,,,,,17214.5,0.0,92095.25,7818845.0,,234.5,,,,249.0,231.25,234.5,195469820.0,0.0025002162,0.0,0.0,833560.0,LK0132N00007,2251.0,upload_logo/769_1603173546.jpeg,769,-0.15827923,0.045554854,2025,1.0
ONAL.N0000,492,ON'ALLY HOLDINGS PLC,20/OCT/1988,93003087.0,1.0,,43.4,46.9,48.9,59.0,59.0,156.6,7.25,40.0,40.0,24.1,24.1,16742,13192,55647,3179508,3259520,64,,,,,710639.2,537528.7,2388473.0,133067584.0,,40.4,,,,48.2,40.0,43.4,4036333975.8,0.05162796,3.0,7.425742574257426,93003087.0,LK0180N00006,2104.0,upload_logo/627_1601462418.jpeg,627,-0.01217532,-0.37894073,2025,1.0
OSEA.N0000,387,OVERSEAS REALTY (CEYLON) PLC,01/JAN/1982,1243029582.0,1.0,,38.4,38.0,39.3,44.3,44.3,44.3,1.5,36.7,36.6,21.7,18.6,152286,158693,1460241,208860848,237931435,134,,,,,5807606.0,5903044.5,55254576.0,6942397400.0,,36.9,,,,38.5,37.0,38.4,47732335948.8,0.610535,1.5,4.065040650406504,1243029582.0,LK0133N00005,2105.0,upload_logo/628_1601462449.jpeg,628,1.1320347,0.97935057,2025,1.0
PALM.N0000,354,PALM GARDEN HOTELS PLC,08/MAR/1993,475937000.0,1.0,,67.3,74.0,77.5,95.0,95.0,360.0,9.0,67.5,62.0,62.0,51.8,7276,6933,14506,4012307,5458775,25,,,,,490489.2,485029.6,1025958.1,306548384.0,,69.3,,,,73.8,67.0,67.3,32030560100.0,0.40969664,-2.0,-2.886002886002886,475937000.0,LK0208N00005,2106.0,upload_logo/529_1601462485.jpeg,529,0.7697511,0.4287516,2025,1.0
PABC.N0000,105,PAN ASIA BANKING CORPORATION PLC,05/APR/2005,442561629.0,1.0,,58.9,59.0,60.5,71.4,71.4,76.5,6.1,55.1,55.1,31.0,27.5,165665,272399,2931352,398065019,459426154,217,,,,,9671814.0,15721699.0,170433664.0,18847574000.0,,57.5,,,,59.0,57.0,58.9,26066879948.1,0.33341637,1.4,2.4347826086956523,442561629.0,LK0346N00003,2107.0,upload_logo/388_1601462524.jpeg,388,1.898539,1.5808638,2025,1.0
PAP.N0000,1784,PANASIAN POWER PLC,07/JAN/2011,625000000.0,1.0,,24.0,24.5,25.0,33.3,33.3,33.3,1.9,23.1,22.9,5.5,5.2,76613,99971,1522063,490455863,505868055,61,,,,,1822449.2,2354833.5,36557168.0,8138167800.0,,23.7,,,,24.4,23.1,24.0,15000000000.0,0.19186208,0.3,1.2658227848101267,625000000.0,LK0372N00009,2108.0,upload_logo/1040_1601462556.jpeg,1040,1.0175866,0.5598991,2025,1.0
PARA.N0000,487,PARAGON CEYLON PLC,01/JAN/1974,1000280.0,1.0,,160.5,0.0,156.75,215.0,215.0,2800.0,35.0,0.0,140.0,71.0,71.0,238,0,837,79761,90856,8,,,,,36850.0,0.0,120226.75,9195589.0,,145.0,,,,169.5,147.0,160.5,160544940.0,0.002053499,15.5,10.689655172413794,1000280.0,LK0134N00003,2252.0,upload_logo/743_1603173619.jpeg,743,-0.08901515,-0.00472887,2025,1.0
PEG.N0000,504,PEGASUS HOTELS OF CEYLON PLC,01/JAN/1970,42210470.0,1.0,,44.8,45.0,45.0,51.9,51.9,97.9,3.0,45.0,41.1,30.1,30.1,1892,25,4382,2851725,3561098,17,,,,,82869.2,1125.0,185828.1,117690704.0,,44.5,,,,46.0,40.1,44.8,1891029056.0,0.024187785,0.3,0.6741573033707865,42210470.0,LK0136N00008,228.0,upload_logo/567_1192599862.gif,567,0.1176948,-0.28483605,2025,1.0
PINS.N0000,3461,PEOPLE'S INSURANCE PLC,12/JAN/2016,203632478.0,1.0,,30.9,32.5,35.0,45.5,45.5,50.0,14.7,31.0,30.2,26.6,24.6,48047,161601,1063696,50543598,61672304,71,,,,,1486632.2,5040998.0,33636352.0,1852757120.0,,31.1,,,,31.4,30.8,30.9,6292243570.2,0.08048286,-0.2,-0.6430868167202572,203632478.0,LK0445N00003,3044.0,upload_logo/eMGMdbZtt5XQ0nTL_2Jun2023052542GMT_1685683542305.png,1465,1.7072511,1.0308954,2025,1.0
PLC.N0000,1968,PEOPLE'S LEASING & FINANCE PLC,24/NOV/2011,2209867246.0,1.0,,25.0,25.0,27.0,32.0,32.0,32.0,4.9,23.8,22.9,15.7,13.8,858489,1003202,5215357,401602843,454335375,167,,,,,21406522.0,24833416.0,132039704.0,8849790000.0,,24.8,,,,25.8,24.7,25.0,55246681150.0,0.70664954,0.2,0.8064516129032258,2209867246.0,LK0399N00002,2033.0,upload_logo/1103_1600926857.jpeg,1103,1.0846862,0.5,2025,1.0
GLAS.N0000,486,PGP GLASS CEYLON PLC,05/SEP/1994,950086080.0,1.0,,54.3,55.0,57.3,61.5,61.5,104.5,1.2,53.0,53.0,33.0,29.5,14948,17953,165108,12354433,15876186,23,,,,,819863.8,967437.2,9102440.0,585913020.0,,54.2,,,,55.9,54.0,54.3,51589674144.0,0.6598735,0.1,0.18450184501845018,950086080.0,LK0223N00004,2541.0,upload_logo/666_1637124028.jpeg,666,0.11363636,0.030580075,2025,1.0
PMB.N0000,523,PMF FINANCE PLC,11/JUL/1994,405301750.0,1.0,,13.0,13.5,14.6,19.5,19.5,93.5,3.3,13.0,12.6,6.8,5.3,250120,40172,647947,67741819,71870840,120,,,,,3293072.0,524341.0,8775253.0,1004374460.0,,13.0,,,,13.7,13.0,13.0,5268922750.0,0.067393765,0.0,0.0,405301750.0,LK0221N00008,2924.0,upload_logo/405_1668414284.jpeg,405,1.0892857,0.88020176,2025,1.0
PLR.N0000,4986,PRIME LANDS RESIDENCIES PLC,08/JUN/2021,937500000.0,1.0,,29.1,29.8,31.2,35.8,35.8,35.8,4.5,28.9,28.9,10.0,9.8,410779,747444,3642452,622901255,663710672,198,,,,,11885804.0,21720340.0,108270720.0,12935713800.0,,29.1,,,,29.8,28.8,29.1,27281250000.0,0.34894913,0.0,0.0,937500000.0,LK0465N00001,3305.0,upload_logo/oc39KineiYln5UAB_20Jun2024104606GMT_1718880366051.png,2279,1.2186147,0.6379256,2025,1.0
CARE.N0000,258,PRINTCARE PLC,02/MAY/1995,85966670.0,1.0,,54.1,54.9,58.8,69.0,69.0,350.0,7.0,51.6,51.6,43.5,40.0,243,7014,30000,22725509,23364091,4,,,,,13152.4,366195.2,1649924.8,1377524480.0,,52.1,,,,54.6,52.1,54.1,4650796847.0,0.059487436,2.0,3.838771593090211,85966670.0,LK0241N00006,581.0,upload_logo/681_1259581320.jpeg,681,-0.23051947,-0.14423075,2025,1.0
RIL.N0000,3815,R I L PROPERTY PLC,04/MAY/2017,800000000.0,1.0,,32.4,32.5,34.3,38.8,38.8,38.8,3.3,31.0,30.2,12.6,10.5,2326022,534754,6928348,810065914,898249157,155,,,,,73855592.0,16977774.0,221319776.0,19513976800.0,,31.4,,,,32.5,31.3,32.0,25600000000.0,0.3274446,0.6,1.910828025477707,800000000.0,LK0452N00009,1369.0,upload_logo/1544_1496204709.jpeg,1544,1.5454545,0.491488,2025,1.0
RGEM.N0000,203,RADIANT GEMS INTERNATIONAL PLC,01/JAN/1983,2400000.0,1.0,,95.8,97.7,105.5,135.0,135.0,241.5,4.0,87.2,85.2,63.0,63.0,2143,3533,31560,773978,783296,22,,,,,204969.6,327405.7,2916122.0,68518536.0,,88.9,,,,99.9,93.0,95.8,229920000.0,0.002940862,6.9,7.761529808773903,2400000.0,LK0140N00000,429.0,upload_logo/770_1193045557.gif,770,1.5695347,1.1473833,2025,1.0
RWSL.N0000,1561,RAIGAM WAYAMBA SALTERNS PLC,29/APR/2010,282207320.0,1.0,,25.8,24.6,27.5,33.0,33.0,33.0,1.5,23.5,23.0,7.0,6.8,314575,86839,1526035,208805090,213812462,122,,,,,7746590.0,2091067.4,38877388.0,3594273790.0,,24.0,,,,26.0,23.4,25.8,7280948856.0,0.093129195,1.8,7.5,282207320.0,LK0363N00008,,,948,1.7578464,0.99038464,2025,1.0
RFL.N0000,2150,RAMBODA FALLS PLC,18/JUN/2012,20000000.0,1.0,,39.0,40.0,43.3,52.5,52.5,52.5,11.5,38.0,35.0,26.5,26.5,2335,4269,42767,1492246,1516326,19,,,,,87456.3,163869.5,1655488.4,62638412.0,,39.4,,,,39.0,36.2,39.0,780000000.0,0.009976828,-0.4,-1.015228426395939,20000000.0,LK0415N00006,744.0,upload_logo/1185_1347261816.jpeg,1185,0.28030303,0.264029,2025,1.0
RAL.N0000,1485,RENUKA AGRI FOODS PLC,04/JAN/2010,798829305.0,1.0,,9.3,9.0,9.4,9.8,9.8,9.8,1.7,8.4,8.2,3.2,3.2,5406467,4055761,25799703,685045053,706730882,671,,,,,49898448.0,35358104.0,225370880.0,4152045310.0,,8.9,,,,9.5,8.9,9.3,7429112536.5,0.09502433,0.4,4.49438202247191,798829305.0,LK0361N00002,949.0,upload_logo/901_1414044223.jpeg,901,1.7521645,0.96800125,2025,1.0
RENU.N0000,478,RENUKA CITY HOTELS PLC.,19/OCT/1992,7000000.0,1.0,,815.0,835.0,888.0,998.75,998.75,998.75,17.5,818.0,810.0,410.25,400.25,98,64,8937,730023,750147,5,,,,,84095.0,52692.0,7414022.0,475214400.0,,815.0,,,,858.5,857.0,815.0,5705000000.0,0.072971545,0.0,0.0,7000000.0,LK0201N00000,229.0,upload_logo/569_1192600579.gif,569,0.8844697,0.6962484,2025,1.0
COCO.N0000,507,RENUKA FOODS PLC,06/JUN/1994,180005317.0,1.0,,39.4,38.9,39.5,42.4,42.4,95.0,8.5,36.6,36.0,10.7,10.7,340261,158311,914187,72344189,76066669,147,,,,,13299770.0,5985248.0,34446060.0,1575235580.0,,37.9,,,,40.0,37.0,39.4,7092209489.8,0.090715066,1.5,3.9577836411609497,180005317.0,LK0220N00000,950.0,upload_logo/461_1414044348.jpeg,461,0.8125,0.4084174,2025,1.0
COCO.X0000,1521,RENUKA FOODS PLC,06/JUN/1994,7306800.0,1.0,,31.5,29.5,31.0,33.0,33.0,70.0,7.7,28.3,28.2,9.8,9.8,25944,12551,162136,8003498,9726050,43,,,,,814790.1,362200.3,4843683.5,151548784.0,,29.4,,,,31.9,29.8,31.5,230164200.0,0.0029439854,2.1,7.142857142857143,,LK0220X00009,950.0,upload_logo/461_1414044348.jpeg,461,0.8125,0.4084174,2025,1.0
RHL.N0000,701,RENUKA HOLDINGS PLC,10/MAR/2008,165488271.0,1.0,,40.2,40.5,44.0,48.0,48.0,144.0,8.3,39.1,35.2,15.3,15.3,35805,12817,428010,79013955,93722894,39,,,,,1426091.2,508168.5,17478966.0,2260716800.0,,39.1,,,,40.9,39.1,40.2,6652628494.2,0.08509247,1.1,2.813299232736573,165488271.0,LK0355N00004,948.0,upload_logo/Ou2cXXprvQWaAT6r_5Jul2023093116GMT_1688549476409.jpeg,821,1.9875541,1.476198,2025,1.0
RHL.X0000,1481,RENUKA HOLDINGS PLC,10/MAR/2008,24201719.0,1.0,,34.5,34.5,36.5,41.0,41.0,118.0,7.3,31.6,31.6,12.5,11.4,10205,7010,454647,11851644,12865832,8,,,,,350944.8,232398.4,15880121.0,320319424.0,,33.4,,,,35.9,34.0,34.5,834959305.5,0.010679802,1.1,3.2934131736526946,,LK0355X00003,948.0,upload_logo/Ou2cXXprvQWaAT6r_5Jul2023093116GMT_1688549476409.jpeg,821,1.9875541,1.476198,2025,1.0
RCH.N0000,3938,RENUKA HOTELS PLC,21/NOV/2017,40297530.0,1.0,,250.0,256.0,257.75,295.0,295.0,295.0,32.1,240.25,235.0,111.25,109.25,831,1878,6640,2166375,2325197,4,,,,,207752.0,468843.5,1610399.2,472408096.0,,240.75,,,,252.0,250.0,250.0,10074382500.0,0.12885946,9.25,3.842159916926272,40297530.0,LK0454N00005,1449.0,upload_logo/1631_1511238293.jpeg,1631,1.0719697,0.48250315,2025,1.0
HPWR.N0000,1446,RESUS ENERGY PLC,08/OCT/2009,86184827.0,1.0,,46.5,47.6,50.0,55.0,55.0,55.0,11.0,45.1,45.1,24.0,24.0,20459,119808,407897,41471936,44106377,24,,,,,949222.9,5436292.5,18842772.0,1525956220.0,,45.4,,,,47.0,45.3,46.5,4007594455.5,0.05126036,1.1,2.4229074889867843,86184827.0,LK0360N00004,2270.0,upload_logo/881_1604034999.jpeg,881,-0.26488096,-0.26119167,2025,1.0
